latitude,longitude,state_region,elevation_m,slope_deg,aspect_deg,curvature,rainfall_mm,soil_moisture,temperature_c,humidity_pct,land_cover,historical_landslide_count,days_since_previous_event,landslide,risk_category_prototype
28.085041,93.888943,Arunachal Pradesh,976.28,4.66,53.7,-0.1403,338.98,0.4953,23.24,67.25,Shrubland,6,2271,0,MODERATE
34.900838,76.208822,Jammu and Kashmir,2912.67,17.13,265.55,0.1182,138.63,0.3793,5.67,56.96,Cropland,7,2726,0,MODERATE
25.307813,89.869973,Meghalaya,1595.7,33.61,193.82,-0.1506,346.88,0.6923,19.08,68.18,Shrubland,9,3773,1,CRITICAL
12.593104,80.034469,Tamil Nadu,561.74,14.77,304.21,-0.5017,341.45,0.5428,25.89,46.68,Cropland,5,1547,1,HIGH
27.026569,88.83903,West Bengal,111.22,15.68,335.67,0.0328,461.4,0.7549,27.27,68.34,Shrubland,8,194,0,HIGH
15.647225,76.197933,Maharashtra,1777.45,20.4,350.42,0.1641,226.86,0.5792,19.61,54.49,Forest,10,2902,1,HIGH
25.446385,89.650771,West Bengal,1115.03,51.8,126.68,-0.1711,230.06,0.9704,18.48,79.57,Built-up,8,3601,1,CRITICAL
27.740719,88.327647,Sikkim,1671.72,21.04,46.58,0.0192,183.45,0.7375,17.33,64.16,Built-up,7,1447,1,CRITICAL
17.446949,76.855885,Karnataka,939.09,24.05,168.2,0.1602,16.91,0.9398,22.62,61.35,Cropland,2,3737,0,HIGH
34.117934,73.768138,Jammu and Kashmir,2810.75,21.24,279.15,-0.1343,188.84,0.5834,14.71,54.87,Forest,4,3880,1,HIGH
28.13214,88.286214,Sikkim,1556.43,12.97,110.34,0.1651,149.32,0.5777,26.38,54.21,Cropland,5,2118,0,HIGH
16.795953,74.795932,Karnataka,1026.23,21.68,292.64,0.2693,112.42,0.7077,23.19,68.23,Forest,4,1383,1,MODERATE
27.896237,88.185068,Sikkim,2664.73,14.15,223.7,0.1838,171.8,0.6541,9.62,76.54,Built-up,2,1024,1,MODERATE
16.525681,77.825446,Maharashtra,326.63,5.69,76.05,-0.4048,86.51,0.7617,30.9,50.94,Cropland,2,3677,0,NO_RISK
12.532654,77.665629,Karnataka,922.02,4.47,20.83,-0.0515,120.42,0.1138,21.66,63.07,Grassland,2,529,0,NO_RISK
25.754009,92.24892,Meghalaya,1353.29,23.94,113.48,0.5113,83.62,0.2377,21.99,56.01,Grassland,2,1170,1,MODERATE
16.5603,77.264527,Karnataka,220.88,15.34,337.78,0.096,91.49,0.3923,23.23,42.48,Forest,3,3537,0,LOW
27.5793,88.078764,Sikkim,885.51,24.04,192.44,0.2,63.59,0.2182,18.88,52.0,Cropland,6,2905,1,MODERATE
31.078136,76.311928,Himachal Pradesh,863.36,6.07,185.43,0.3095,162.65,0.9178,20.54,62.35,Grassland,6,2182,0,MODERATE
29.440252,80.035224,Uttarakhand,1362.45,8.11,67.0,-0.0092,75.35,0.8892,14.63,46.63,Built-up,2,792,1,NO_RISK
25.299289,90.466449,Meghalaya,1679.98,7.95,202.99,-0.3197,121.14,0.4075,18.76,58.83,Grassland,3,626,0,MODERATE
13.24787,77.439831,Tamil Nadu,564.29,14.48,159.93,-0.2407,58.56,0.6771,27.1,39.76,Forest,2,3045,1,MODERATE
29.910651,80.085403,Uttarakhand,680.54,11.69,332.69,0.1063,59.18,0.7673,25.85,47.75,Forest,4,3659,0,HIGH
27.009687,89.896868,West Bengal,801.17,9.85,131.22,-0.3971,453.49,0.7414,21.1,80.22,Cropland,10,184,1,HIGH
20.343256,80.760383,Maharashtra,439.07,9.22,224.74,0.0681,154.03,0.5366,25.95,66.12,Cropland,5,2681,0,LOW
28.155804,88.178922,Sikkim,448.78,29.79,293.86,-0.303,164.07,0.3977,20.81,85.91,Grassland,1,2340,1,MODERATE
19.493141,75.022124,Maharashtra,1613.63,15.4,348.5,-0.1654,259.12,0.4544,17.86,67.24,Barren,7,289,1,HIGH
29.262451,92.951264,Arunachal Pradesh,1918.46,48.67,189.27,0.1368,143.23,0.5188,12.32,54.05,Forest,2,1318,1,CRITICAL
12.001327,75.981232,Karnataka,693.9,26.23,327.14,0.1871,343.54,0.9521,27.73,48.99,Forest,6,1263,1,CRITICAL
11.865197,76.542979,Kerala,2571.27,5.83,46.23,-0.0408,255.66,0.6198,14.56,58.93,Cropland,9,3064,1,HIGH
12.719543,77.06761,Kerala,894.69,9.39,277.39,-0.0395,184.24,0.8128,27.1,59.51,Forest,4,658,0,HIGH
29.949795,80.51778,Uttarakhand,486.27,34.83,67.58,0.0346,67.05,0.7499,24.12,37.51,Grassland,3,3333,1,HIGH
25.753632,89.645652,West Bengal,1774.42,17.12,180.87,0.2216,86.79,0.6846,16.5,56.02,Cropland,2,1230,1,MODERATE
10.129802,76.470112,Tamil Nadu,3561.41,22.76,46.61,0.0908,195.1,0.7117,7.47,53.72,Forest,5,402,1,HIGH
30.731346,77.696439,Himachal Pradesh,825.68,31.36,17.21,-0.0922,261.12,0.1163,18.17,69.71,Forest,6,2220,0,HIGH
15.78498,78.060457,Karnataka,487.1,19.96,146.59,-0.0236,227.61,0.491,31.92,62.56,Grassland,6,1992,1,HIGH
25.762411,87.803982,West Bengal,2166.83,7.05,312.38,0.0513,65.42,0.5074,13.48,40.99,Grassland,2,3164,0,LOW
19.816438,75.094213,Maharashtra,1295.25,10.65,129.38,0.0621,67.53,0.3885,22.11,74.76,Cropland,5,2576,1,NO_RISK
18.539606,78.594562,Maharashtra,2183.84,7.04,322.68,0.2321,107.13,0.6864,7.79,61.17,Forest,3,750,0,MODERATE
25.112375,92.384207,Meghalaya,235.93,49.42,327.15,0.1569,74.43,0.4605,28.37,42.46,Forest,9,1086,1,MODERATE
26.471972,91.701741,Arunachal Pradesh,837.23,16.9,298.71,0.182,113.35,0.3009,23.6,63.0,Forest,6,2758,0,LOW
8.66758,75.286742,Kerala,1230.8,9.89,203.18,0.1092,49.48,0.744,21.09,51.0,Forest,3,259,1,MODERATE
31.418157,79.49206,Uttarakhand,1466.05,24.46,244.91,-0.384,138.99,0.7669,24.09,56.54,Forest,9,2301,0,HIGH
9.831559,76.827478,Kerala,3011.07,15.69,49.9,0.0382,61.37,0.6285,12.98,39.33,Built-up,2,2357,0,MODERATE
28.822545,80.406945,Uttarakhand,367.23,14.75,255.86,0.2241,180.44,0.4541,24.24,54.51,Forest,7,2550,1,MODERATE
16.397979,80.523058,Maharashtra,1372.77,10.88,187.47,-0.2533,181.51,0.2001,23.45,68.21,Cropland,3,812,1,LOW
10.828501,75.689749,Kerala,1714.18,10.24,27.49,-0.0308,55.29,0.58,16.07,46.67,Forest,2,2624,1,LOW
30.527164,78.480691,Himachal Pradesh,1940.8,32.13,178.38,-0.1094,44.25,0.3296,15.49,45.82,Forest,1,687,0,MODERATE
14.645083,74.519655,Karnataka,855.53,11.42,55.92,-0.2618,169.71,0.5331,25.56,61.39,Cropland,8,530,0,LOW
26.077923,91.362184,Meghalaya,1629.55,27.73,221.28,0.1641,87.44,0.6305,19.37,51.47,Forest,5,1618,1,HIGH
17.238984,76.092615,Karnataka,829.5,1.03,150.95,0.2496,101.05,0.6496,19.47,59.58,Forest,6,1180,0,LOW
30.330453,78.332443,Himachal Pradesh,573.93,25.43,164.22,0.3114,167.69,0.5378,24.42,70.84,Cropland,5,1237,1,HIGH
28.741165,79.361153,Uttarakhand,643.32,1.46,32.19,0.1807,192.44,0.4533,22.8,61.26,Forest,4,2443,1,NO_RISK
25.888148,87.188538,West Bengal,1149.01,2.08,111.45,0.179,181.13,0.4636,22.67,69.96,Grassland,7,211,1,LOW
27.770419,88.736746,Sikkim,1532.48,2.47,2.41,-0.4466,55.19,0.4264,24.78,58.91,Forest,2,3825,0,LOW
28.121602,92.195566,Arunachal Pradesh,2405.34,6.39,195.52,-0.0072,210.32,0.5267,16.24,68.39,Cropland,3,3315,0,LOW
15.644871,75.638221,Maharashtra,1942.6,40.25,228.17,-0.0213,71.46,0.5058,13.75,45.53,Forest,2,1599,0,MODERATE
31.261688,78.305611,Uttarakhand,1432.78,4.49,192.22,0.0636,302.44,0.5696,11.43,69.31,Forest,9,1355,0,MODERATE
18.165273,79.897218,Maharashtra,2133.82,11.98,87.84,0.3355,336.44,0.2768,16.19,64.9,Cropland,8,518,1,MODERATE
31.15716,79.159018,Uttarakhand,800.08,20.75,97.57,-0.1016,49.79,0.6017,22.08,51.83,Barren,3,355,1,MODERATE
29.510848,78.204061,Uttarakhand,1013.24,18.44,338.69,0.0373,88.09,0.416,23.81,33.52,Forest,3,3956,1,HIGH
10.526998,75.604923,Kerala,3410.26,3.18,320.0,-0.0267,361.38,0.4695,4.88,70.77,Cropland,10,2930,1,MODERATE
17.815525,74.486377,Karnataka,1596.43,19.25,346.81,0.2755,160.88,0.7493,15.34,58.08,Built-up,7,1636,1,CRITICAL
29.59971,79.510596,Uttarakhand,502.31,14.07,302.58,-0.1994,81.54,0.8501,25.78,41.48,Forest,2,299,0,LOW
26.757894,95.271044,Arunachal Pradesh,298.08,26.95,2.61,-0.1394,186.79,0.3228,28.04,65.54,Shrubland,6,1207,0,MODERATE
33.958826,73.530031,Jammu and Kashmir,1601.91,12.57,91.41,0.2338,109.3,0.8014,21.5,58.01,Cropland,4,2253,1,MODERATE
35.444464,75.513215,Jammu and Kashmir,77.56,7.84,28.51,0.0841,61.79,0.494,26.96,50.21,Forest,4,2740,1,LOW
9.598908,77.139511,Kerala,387.84,23.31,212.92,0.1863,54.17,0.3525,27.22,69.3,Built-up,4,793,0,MODERATE
25.814506,89.890704,Meghalaya,3100.29,21.13,359.46,0.4471,176.66,0.3049,0.97,63.51,Forest,4,1564,0,HIGH
27.494532,93.137219,Arunachal Pradesh,673.49,14.26,4.88,-0.2305,228.69,0.884,30.04,66.78,Cropland,6,2945,1,MODERATE
9.482845,75.698318,Kerala,2007.71,32.76,214.42,-0.0996,332.05,0.7401,16.72,62.98,Cropland,9,3229,1,CRITICAL
10.590673,75.429028,Kerala,200.02,5.24,185.38,-0.3074,111.42,0.6331,22.62,63.07,Forest,8,1063,0,LOW
28.557371,96.542482,Arunachal Pradesh,1055.05,2.71,38.49,0.0027,44.38,0.4256,26.42,51.15,Forest,5,2067,0,NO_RISK
32.991009,76.600532,Himachal Pradesh,958.94,48.77,215.61,0.1488,14.38,0.72,27.67,57.57,Cropland,6,869,1,CRITICAL
30.357696,79.406358,Uttarakhand,633.07,3.16,118.48,0.1411,231.15,0.8225,25.54,61.16,Built-up,4,3618,0,MODERATE
35.368747,74.983752,Jammu and Kashmir,170.76,19.65,303.55,0.0029,94.86,0.7468,34.12,67.88,Forest,4,3847,0,MODERATE
26.033444,90.113623,Meghalaya,1277.81,31.49,157.59,0.1816,115.86,0.9707,21.92,29.39,Grassland,6,1186,1,CRITICAL
26.256278,89.000477,West Bengal,2546.92,10.37,327.04,0.0497,29.57,0.585,19.65,54.05,Forest,2,892,0,LOW
25.168175,88.801331,West Bengal,2460.65,17.54,85.3,0.1333,280.6,0.5983,11.49,58.07,Forest,12,258,0,HIGH
14.08697,75.794586,Karnataka,1562.49,29.19,166.89,-0.3125,82.07,0.6443,18.42,50.04,Barren,5,1014,1,MODERATE
31.610025,78.898655,Himachal Pradesh,1522.65,21.42,348.63,0.1375,312.79,0.3224,13.44,68.34,Forest,5,1962,1,MODERATE
33.022685,75.642802,Himachal Pradesh,2351.35,19.78,321.32,0.2399,117.66,0.9155,11.49,52.78,Barren,3,2557,1,HIGH
28.945633,92.701659,Arunachal Pradesh,1446.2,24.3,18.16,-0.1041,139.45,0.1454,20.6,58.43,Forest,4,3776,0,LOW
27.087868,87.237151,West Bengal,218.45,10.41,205.28,-0.2202,30.79,0.7837,22.28,48.91,Forest,3,1824,0,NO_RISK
18.170896,74.908552,Maharashtra,139.96,1.25,341.17,-0.0551,116.08,0.9309,22.66,45.43,Barren,2,191,0,LOW
25.153578,88.866495,West Bengal,1760.66,5.84,123.91,0.1088,49.15,0.4846,12.55,65.85,Cropland,4,1592,0,NO_RISK
25.207201,91.974338,Meghalaya,1485.97,38.37,310.71,-0.1152,192.23,0.086,13.46,55.11,Forest,9,1247,0,HIGH
32.214909,75.242831,Jammu and Kashmir,707.4,3.56,163.96,0.0163,132.87,0.5429,25.15,56.56,Grassland,1,411,0,LOW
29.265724,78.514328,Uttarakhand,2027.01,4.73,49.78,-0.0447,33.19,0.3356,18.39,56.23,Shrubland,2,3525,0,NO_RISK
11.941405,76.134632,Kerala,1201.74,41.82,258.43,0.0057,201.69,0.6558,23.56,63.51,Forest,10,3770,1,HIGH
25.205017,87.51557,West Bengal,1240.67,6.81,229.01,0.0457,102.0,0.4616,20.04,52.88,Forest,6,3117,0,LOW
26.244293,88.79304,West Bengal,875.13,33.58,357.63,0.4642,105.83,0.5572,25.82,57.51,Shrubland,6,960,1,MODERATE
18.093784,76.025073,Karnataka,292.47,8.61,91.33,-0.1909,237.87,0.2688,21.1,53.1,Forest,8,411,0,LOW
27.163753,88.507522,Sikkim,1886.79,17.33,138.56,-0.2623,76.22,0.453,21.37,57.03,Cropland,2,2211,0,MODERATE
33.556271,75.072155,Jammu and Kashmir,1916.52,14.36,165.31,-0.0861,101.63,0.6227,13.86,56.18,Forest,7,771,0,HIGH
29.239329,92.429895,Arunachal Pradesh,1343.61,19.58,204.34,-0.165,202.67,0.8359,19.98,68.29,Grassland,5,3129,1,HIGH
25.596126,87.843585,West Bengal,1544.54,14.17,28.03,0.0169,170.75,0.7632,18.69,67.63,Barren,5,2261,0,MODERATE
25.934361,89.596403,West Bengal,1221.37,16.93,43.96,-0.5196,256.08,0.4991,24.7,63.47,Shrubland,9,1786,1,HIGH
13.210361,78.50555,Tamil Nadu,697.7,20.54,228.05,0.1344,290.21,0.2653,19.21,70.86,Grassland,7,3491,1,MODERATE
25.150421,91.245828,Meghalaya,1200.1,13.91,257.49,0.2108,98.45,0.7922,23.5,49.94,Grassland,7,3012,0,MODERATE
28.812787,93.829917,Arunachal Pradesh,817.14,22.1,303.65,0.0793,123.27,0.5439,20.57,65.49,Cropland,3,2883,0,LOW
32.805606,78.248654,Himachal Pradesh,2247.05,33.44,158.96,-0.2161,86.81,0.468,19.4,53.92,Grassland,3,1089,0,HIGH
25.882867,92.44615,Meghalaya,5122.22,11.91,188.66,-0.0631,176.33,0.2178,-5.94,51.26,Shrubland,4,2747,1,HIGH
10.528215,79.785023,Tamil Nadu,2759.84,8.65,192.67,-0.0827,182.88,0.3914,9.86,43.59,Grassland,5,1074,1,MODERATE
32.457343,76.67818,Himachal Pradesh,2800.4,12.18,0.46,-0.2945,102.94,0.564,8.87,50.95,Cropland,1,3071,1,MODERATE
12.163029,79.62244,Tamil Nadu,2711.44,26.31,7.41,0.0704,51.14,0.5517,16.12,46.04,Cropland,2,304,0,MODERATE
26.083536,87.608757,West Bengal,1977.51,1.51,90.85,-0.2355,46.98,0.4128,22.59,41.0,Grassland,4,3707,1,NO_RISK
31.15132,79.30182,Uttarakhand,1245.24,23.27,27.35,0.0148,23.73,0.6204,19.94,50.24,Grassland,2,1525,1,MODERATE
29.04126,95.283672,Arunachal Pradesh,2047.17,16.58,289.26,-0.4426,308.98,0.5894,22.68,71.82,Grassland,7,1606,1,HIGH
11.7118,75.665064,Kerala,1296.94,23.96,17.06,0.0791,129.42,0.7013,21.5,61.72,Forest,4,1565,1,HIGH
26.317457,96.654818,Arunachal Pradesh,449.58,21.68,25.37,0.1433,65.4,0.3036,26.73,41.16,Grassland,7,2872,0,LOW
29.454761,79.712794,Uttarakhand,155.08,34.49,207.74,-0.106,131.46,0.6428,34.44,69.04,Forest,8,3520,1,CRITICAL
16.676675,75.516081,Maharashtra,1757.97,2.98,333.58,0.2167,188.55,0.761,19.22,53.87,Forest,2,2476,1,MODERATE
19.069444,80.730307,Maharashtra,1143.39,9.39,130.87,-0.3107,92.2,0.7393,22.99,52.18,Forest,2,2654,1,LOW
28.867778,79.12164,Uttarakhand,3619.34,10.94,25.61,0.0817,48.45,0.7687,8.76,53.49,Forest,2,3568,1,HIGH
28.452938,95.960644,Arunachal Pradesh,1378.11,28.13,24.26,-0.0521,263.12,0.4581,24.8,76.13,Built-up,10,1256,1,HIGH
27.118267,88.529565,Sikkim,2059.74,38.29,267.93,0.366,292.22,0.6839,21.2,68.48,Forest,8,380,1,CRITICAL
18.067453,75.179967,Maharashtra,1846.09,15.78,39.48,0.1585,171.3,0.7551,21.61,67.42,Shrubland,4,2507,0,HIGH
17.435057,75.831418,Karnataka,1417.37,20.18,283.38,-0.1836,57.12,0.5601,22.38,48.71,Cropland,2,159,1,LOW
18.338039,78.433675,Maharashtra,2191.31,6.23,12.4,0.1442,203.96,0.6067,11.63,66.91,Built-up,5,2973,1,HIGH
33.72276,73.763812,Jammu and Kashmir,1907.41,11.67,293.16,-0.0543,440.43,0.6883,15.61,73.86,Barren,9,880,1,HIGH
16.972347,75.452761,Karnataka,710.63,17.06,8.8,0.1577,49.66,0.6799,26.26,61.73,Forest,3,1712,1,MODERATE
28.438417,95.264676,Arunachal Pradesh,2105.26,15.94,326.08,-0.0189,149.72,0.3185,13.17,52.93,Grassland,7,3294,1,MODERATE
30.191683,78.382553,Uttarakhand,717.74,8.11,146.89,0.2137,260.29,0.5284,24.58,49.89,Forest,7,750,0,NO_RISK
10.073434,76.345331,Kerala,1262.48,10.06,204.51,0.2381,53.78,0.7141,26.18,53.46,Barren,4,1067,1,HIGH
33.744563,76.133201,Jammu and Kashmir,795.27,13.62,204.65,0.1349,26.85,0.6565,24.17,41.1,Barren,2,78,0,MODERATE
32.628966,76.28942,Jammu and Kashmir,1145.71,11.35,281.25,-0.0503,63.67,0.1808,17.52,65.35,Forest,2,3189,0,LOW
27.110709,88.330848,Sikkim,836.17,23.68,18.7,0.1286,253.6,0.6186,20.44,58.2,Forest,8,2682,0,MODERATE
27.426529,88.442424,Sikkim,1252.86,4.86,300.95,0.0061,206.16,0.5225,20.59,53.02,Forest,6,2892,0,LOW
32.961747,78.800098,Himachal Pradesh,121.04,4.61,68.19,0.4002,29.85,0.7015,30.54,42.43,Shrubland,1,3506,0,LOW
30.753631,80.938367,Uttarakhand,1278.78,11.92,59.38,0.0625,116.52,0.5457,20.94,55.83,Built-up,1,3301,0,MODERATE
9.690105,75.365737,Kerala,945.66,26.58,323.09,-0.123,43.32,0.3993,25.99,69.86,Shrubland,2,1226,0,LOW
9.735267,75.380929,Kerala,1175.71,11.42,6.69,-0.0372,90.62,0.8268,21.49,64.7,Cropland,4,2626,1,HIGH
25.533242,90.974634,Meghalaya,576.73,9.5,122.47,0.15,213.46,0.8437,26.9,46.14,Cropland,6,60,0,MODERATE
26.302245,93.597393,Arunachal Pradesh,806.74,7.99,328.02,0.0446,25.73,0.7813,22.55,61.87,Grassland,2,1346,1,LOW
13.160418,77.344392,Tamil Nadu,1297.13,14.87,109.97,0.0144,125.99,0.7185,21.38,42.34,Cropland,4,379,1,HIGH
25.918909,88.25222,West Bengal,374.76,55.0,19.6,0.1422,169.73,0.7672,24.9,42.9,Forest,6,3994,1,CRITICAL
12.330615,78.082456,Karnataka,795.12,7.01,0.31,0.0438,202.45,0.2249,19.01,60.39,Forest,8,1172,0,MODERATE
33.451883,73.888877,Jammu and Kashmir,1061.64,22.43,351.97,-0.0975,107.77,0.4294,21.53,43.45,Barren,4,3738,1,MODERATE
27.176674,97.445147,Arunachal Pradesh,1325.8,17.19,109.42,-0.1292,155.9,0.7602,19.2,52.04,Forest,7,473,1,HIGH
27.010045,88.593025,Sikkim,1423.81,12.5,162.11,0.2895,142.86,0.2114,18.86,70.42,Forest,5,3129,1,MODERATE
33.101292,74.817791,Jammu and Kashmir,682.96,4.27,166.49,0.0273,180.37,0.2244,20.66,61.79,Forest,1,3716,0,LOW
10.946631,77.343917,Kerala,3472.05,16.46,86.34,-0.1179,122.95,0.5245,4.77,46.29,Grassland,3,2087,1,CRITICAL
27.235982,93.051554,Arunachal Pradesh,2749.08,10.42,180.06,0.0287,383.02,0.447,9.79,49.99,Built-up,12,2697,1,HIGH
9.367762,76.791166,Kerala,1315.97,4.92,196.5,0.0512,49.26,0.2863,17.77,50.96,Cropland,3,2668,0,NO_RISK
25.038347,87.137185,West Bengal,1268.08,7.43,93.89,0.2121,34.76,0.4046,19.17,70.55,Cropland,3,3086,0,LOW
10.25076,77.855838,Tamil Nadu,503.98,15.47,283.9,-0.2658,188.22,0.9157,19.1,60.72,Forest,4,2892,0,HIGH
27.670591,88.374756,Sikkim,617.63,17.0,218.9,-0.3844,251.93,0.2616,20.99,85.49,Forest,8,2119,1,MODERATE
33.517502,73.794942,Jammu and Kashmir,2132.8,4.16,157.67,0.2243,105.33,0.2974,18.06,56.21,Grassland,4,1153,1,LOW
35.171872,75.719634,Jammu and Kashmir,1225.04,28.42,45.13,0.0161,366.88,0.5126,22.95,49.63,Grassland,7,325,0,HIGH
31.377472,80.40887,Uttarakhand,685.9,6.31,84.62,-0.2377,102.87,0.6649,20.07,54.07,Forest,3,2060,1,HIGH
30.449657,78.345343,Uttarakhand,342.15,30.98,39.17,-0.0878,32.63,0.5252,31.52,63.88,Forest,2,3939,1,MODERATE
25.132571,89.138292,West Bengal,865.63,51.73,83.45,0.0134,193.83,0.5434,25.61,43.7,Grassland,8,1768,1,CRITICAL
31.065629,78.527592,Himachal Pradesh,595.29,11.16,110.08,0.2434,69.72,0.5411,21.3,45.3,Cropland,3,1347,0,LOW
28.264779,92.808254,Arunachal Pradesh,923.42,32.07,244.4,-0.1032,182.22,0.499,22.32,66.18,Forest,6,2430,1,CRITICAL
26.105395,92.639354,Meghalaya,1102.7,15.29,144.21,-0.0586,48.52,0.5852,22.32,65.07,Cropland,3,3418,0,MODERATE
33.742481,77.110704,Jammu and Kashmir,1546.74,2.38,11.04,-0.4015,43.17,0.3142,20.31,64.45,Grassland,6,2967,0,LOW
34.770587,73.626274,Jammu and Kashmir,2451.4,22.92,165.63,-0.0731,121.86,0.336,12.66,56.45,Forest,6,537,0,LOW
28.985197,79.268417,Uttarakhand,959.15,12.65,197.24,0.1756,112.75,0.2716,28.24,60.46,Cropland,0,-1,1,MODERATE
12.865427,76.879421,Tamil Nadu,898.27,6.74,165.78,-0.0753,43.72,0.7375,24.49,50.38,Grassland,5,3199,0,LOW
30.554548,78.923543,Uttarakhand,2821.19,8.3,276.82,-0.3272,36.9,0.2672,11.25,47.94,Shrubland,4,858,0,LOW
14.691625,77.370196,Karnataka,462.48,19.23,105.35,-0.1329,180.4,0.6665,29.39,46.73,Shrubland,1,730,1,MODERATE
10.318173,80.023935,Tamil Nadu,275.23,3.95,6.99,0.4029,228.88,0.5144,31.29,77.92,Grassland,9,2021,0,LOW
11.054765,76.490446,Tamil Nadu,1382.06,1.48,77.74,-0.017,163.06,0.4056,12.78,62.13,Shrubland,5,899,0,MODERATE
27.523676,88.298056,Sikkim,308.43,22.42,298.31,0.0604,112.15,0.8355,23.88,48.93,Forest,6,291,0,LOW
12.630744,79.431185,Tamil Nadu,111.34,3.29,226.09,0.122,69.0,0.4624,20.07,65.83,Forest,1,517,0,LOW
28.959064,81.088123,Uttarakhand,1244.75,37.15,117.16,0.1268,152.71,0.7817,24.67,57.1,Built-up,1,391,0,HIGH
25.909579,89.627443,West Bengal,5200.0,40.35,352.57,-0.129,304.68,0.569,0.77,60.73,Barren,5,3939,1,CRITICAL
26.403921,89.682456,West Bengal,1167.66,14.83,16.82,-0.2031,64.78,0.3694,15.94,53.04,Cropland,4,1169,0,LOW
27.901428,95.092938,Arunachal Pradesh,2207.42,6.72,298.26,-0.0269,116.34,0.3716,14.94,57.57,Forest,4,201,0,LOW
32.783492,78.595947,Himachal Pradesh,1591.04,45.4,106.19,0.1197,181.41,0.6167,19.69,58.6,Grassland,6,193,1,CRITICAL
17.130894,77.42014,Karnataka,590.45,29.59,168.89,-0.1094,102.9,0.8222,26.39,42.13,Forest,3,756,1,MODERATE
29.280206,96.272621,Arunachal Pradesh,771.43,53.02,127.59,-0.0315,115.81,0.3251,24.94,58.09,Forest,6,3942,1,HIGH
18.073452,76.483105,Maharashtra,2087.27,4.61,289.34,0.1309,81.63,0.4495,11.23,58.97,Built-up,4,1461,0,LOW
25.999287,90.523757,Meghalaya,590.8,25.66,115.97,0.3057,138.49,0.7338,18.33,53.19,Forest,3,2861,0,MODERATE
25.374272,90.690319,Meghalaya,659.0,7.23,59.61,0.2041,106.2,0.4237,26.29,57.9,Barren,6,3071,0,LOW
12.953589,78.042571,Tamil Nadu,510.18,7.03,54.43,0.023,185.22,0.7268,22.44,58.0,Cropland,8,2197,1,MODERATE
29.243738,80.125304,Uttarakhand,1134.98,5.95,64.67,0.1648,90.01,0.9133,20.69,49.49,Cropland,3,2126,1,HIGH
14.496396,77.024251,Karnataka,1529.11,6.75,88.91,-0.4806,33.26,0.1734,15.32,48.53,Cropland,5,319,0,LOW
17.486533,77.461807,Karnataka,2145.38,14.29,50.87,0.2708,49.91,0.1774,13.97,57.11,Forest,4,3058,1,LOW
26.036047,91.273084,Meghalaya,1722.95,9.27,348.74,-0.0989,349.5,0.6294,18.32,76.16,Grassland,10,2789,1,HIGH
27.436686,88.226313,Sikkim,1246.66,3.56,329.84,-0.2604,139.54,0.2356,17.81,51.84,Cropland,6,505,0,LOW
32.271942,76.45635,Himachal Pradesh,702.4,12.48,159.73,0.0752,158.09,0.7648,22.49,46.28,Forest,8,3075,1,MODERATE
32.629705,74.227256,Jammu and Kashmir,1156.06,7.58,279.31,-0.0647,100.99,0.6499,29.59,66.59,Grassland,4,1552,0,MODERATE
35.483519,76.328777,Jammu and Kashmir,422.88,22.35,10.23,0.1223,195.32,0.5942,27.29,67.97,Grassland,5,1366,0,MODERATE
27.515442,88.1904,Sikkim,979.8,11.91,267.32,0.0265,210.81,0.5808,21.07,68.71,Shrubland,8,2309,0,LOW
32.03867,78.307813,Himachal Pradesh,3074.87,23.6,305.85,-0.0979,80.18,0.4069,10.87,61.32,Forest,2,3506,0,LOW
29.530524,79.871456,Uttarakhand,476.0,55.0,305.34,0.0811,109.75,0.9132,21.21,59.64,Forest,7,2238,1,CRITICAL
32.09413,76.731021,Himachal Pradesh,1943.15,17.3,147.53,-0.0524,50.57,0.6315,21.78,56.93,Grassland,4,1597,0,MODERATE
12.996021,77.074914,Tamil Nadu,671.98,22.66,314.91,-0.0694,306.06,0.4804,25.85,53.75,Barren,10,3584,1,HIGH
13.384152,76.81937,Tamil Nadu,1569.8,9.55,3.14,0.0244,195.63,0.6286,26.24,51.63,Forest,4,3406,0,MODERATE
28.855323,78.114866,Uttarakhand,624.41,20.58,189.72,0.2891,229.58,0.3701,27.1,52.14,Forest,6,3009,0,LOW
17.834048,77.276018,Karnataka,2501.11,11.32,32.4,-0.2298,207.08,0.4041,12.57,71.42,Cropland,8,2712,0,MODERATE
29.724465,78.265802,Uttarakhand,647.37,6.62,149.93,-0.027,40.3,0.7652,25.86,51.2,Forest,2,1752,0,LOW
25.115025,90.433515,Meghalaya,2388.11,16.1,347.29,0.1189,233.54,0.5281,10.18,78.69,Forest,3,2242,1,HIGH
9.191074,76.293892,Kerala,1282.51,15.23,341.11,0.252,310.44,0.3211,25.13,47.37,Cropland,8,3367,1,MODERATE
19.280349,74.514077,Maharashtra,2083.33,8.89,40.99,0.0587,139.03,0.5213,8.97,59.57,Cropland,3,3569,0,LOW
12.445943,79.975426,Tamil Nadu,420.29,20.93,346.65,0.2183,238.16,0.8546,30.07,70.34,Cropland,6,2818,1,CRITICAL
32.927858,77.120509,Himachal Pradesh,443.6,17.14,186.1,0.1761,83.94,0.468,28.8,55.95,Forest,3,2357,0,LOW
27.509303,88.513496,Sikkim,570.46,41.99,351.35,-0.0844,69.93,0.7165,28.27,57.87,Grassland,2,2698,1,HIGH
